obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('7673',)",3721980675.98,8,3.63475990295,3742914126.67,3742914127.14,3721980675.98,0.0,internal_timestamp,5.77500009537,1512991875.98,32.4331016541,0,10.8713998795,1024.83050961,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7674',)",3721980676.05,8,3.63474988937,3742914126.67,3742914127.14,3721980676.05,0.0,internal_timestamp,5.75899982452,1512991876.05,32.4331016541,0,10.8712997437,1024.83045473,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7675',)",3721980676.11,8,3.63474011421,3742914126.67,3742914127.14,3721980676.11,0.0,internal_timestamp,5.74599981308,1512991876.11,32.4329986572,0,10.8712997437,1024.83031578,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7676',)",3721980676.17,8,3.63474011421,3742914126.67,3742914127.14,3721980676.17,0.0,internal_timestamp,5.72900009155,1512991876.17,32.4329986572,0,10.8712997437,1024.83023892,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7677',)",3721980676.23,8,3.63474011421,3742914126.67,3742914127.14,3721980676.23,0.0,internal_timestamp,5.71799993515,1512991876.23,32.4329986572,0,10.8712997437,1024.83018919,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7678',)",3721980676.3,8,3.63474988937,3742914126.67,3742914127.14,3721980676.3,0.0,internal_timestamp,5.70499992371,1512991876.3,32.4329986572,0,10.8712997437,1024.83013041,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7679',)",3721980676.36,8,3.63475990295,3742914126.67,3742914127.14,3721980676.36,0.0,internal_timestamp,5.69000005722,1512991876.36,32.4329986572,0,10.8713998795,1024.83004513,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7680',)",3721980676.42,8,3.63475990295,3742914126.67,3742914127.14,3721980676.42,0.0,internal_timestamp,5.67600011826,1512991876.42,32.4328994751,0,10.8716001511,1024.82986971,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7681',)",3721980676.48,8,3.63476991653,3742914126.67,3742914127.14,3721980676.48,0.0,internal_timestamp,5.66300010681,1512991876.48,32.4329986572,0,10.8717002869,1024.82987067,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7682',)",3721980676.55,8,3.63477993011,3742914126.67,3742914127.15,3721980676.55,0.0,internal_timestamp,5.64900016785,1512991876.55,32.4329986572,0,10.8718004227,1024.8297899,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7683',)",3721980676.61,8,3.6347899437,3742914126.67,3742914127.15,3721980676.61,0.0,internal_timestamp,5.63700008392,1512991876.61,32.4329986572,0,10.8718996048,1024.82971835,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7684',)",3721980676.67,8,3.63477993011,3742914126.67,3742914127.15,3721980676.67,0.0,internal_timestamp,5.61899995804,1512991876.67,32.4328994751,0,10.8718996048,1024.82955977,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7685',)",3721980676.73,8,3.63476991653,3742914126.67,3742914127.15,3721980676.73,0.0,internal_timestamp,5.60200023651,1512991876.73,32.432800293,0,10.8718996048,1024.82940571,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7686',)",3721980676.8,8,3.63475990295,3742914126.67,3742914127.15,3721980676.8,0.0,internal_timestamp,5.58799982071,1512991876.8,32.4327011108,0,10.8718996048,1024.82926521,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7687',)",3721980676.86,8,3.63475990295,3742914126.67,3742914127.15,3721980676.86,0.0,internal_timestamp,5.56799983978,1512991876.86,32.4327011108,0,10.8718996048,1024.82917478,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7688',)",3721980676.92,8,3.63477993011,3742914126.67,3742914127.15,3721980676.92,0.0,internal_timestamp,5.55200004578,1512991876.92,32.432800293,0,10.8719997406,1024.82916218,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7689',)",3721980676.98,8,3.63480997086,3742914126.67,3742914127.15,3721980676.98,0.0,internal_timestamp,5.53700017929,1512991876.98,32.4329986572,0,10.8720998764,1024.82923129,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7690',)",3721980677.05,8,3.63482999802,3742914126.67,3742914127.15,3721980677.05,0.0,internal_timestamp,5.51999998093,1512991877.05,32.4331016541,0,10.8722000122,1024.82921713,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7691',)",3721980677.11,8,3.63482999802,3742914126.67,3742914127.15,3721980677.11,0.0,internal_timestamp,5.50299978256,1512991877.11,32.4329986572,0,10.8724002838,1024.82902518,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7692',)",3721980677.17,8,3.63481998444,3742914126.67,3742914127.15,3721980677.17,0.0,internal_timestamp,5.48000001907,1512991877.17,32.4328994751,0,10.8725004196,1024.82882653,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7693',)",3721980677.23,8,3.63480997086,3742914126.67,3742914127.15,3721980677.23,0.0,internal_timestamp,5.46199989319,1512991877.23,32.4327011108,0,10.8725996017,1024.82857345,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7694',)",3721980677.3,8,3.63480997086,3742914126.67,3742914127.15,3721980677.3,0.0,internal_timestamp,5.44199991226,1512991877.3,32.4327011108,0,10.8725996017,1024.82848302,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7695',)",3721980677.36,8,3.63482999802,3742914126.67,3742914127.15,3721980677.36,0.0,internal_timestamp,5.42399978638,1512991877.36,32.432800293,0,10.8726997375,1024.82846137,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7696',)",3721980677.42,8,3.63485002518,3742914126.67,3742914127.16,3721980677.42,0.0,internal_timestamp,5.40299987793,1512991877.42,32.432800293,0,10.8727998734,1024.82834896,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7697',)",3721980677.48,8,3.63486003876,3742914126.67,3742914127.16,3721980677.48,0.0,internal_timestamp,5.38100004196,1512991877.48,32.432800293,0,10.8731002808,1024.8281971,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7698',)",3721980677.55,8,3.63490009308,3742914126.67,3742914127.16,3721980677.55,0.0,internal_timestamp,5.36499977112,1512991877.55,32.4328994751,0,10.8733997345,1024.82814973,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7699',)",3721980677.61,8,3.63495993614,3742914126.67,3742914127.16,3721980677.61,0.0,internal_timestamp,5.34299993515,1512991877.61,32.4329986572,0,10.8739004135,1024.82804014,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7700',)",3721980677.84,8,3.63498997688,3742914126.67,3742914127.16,3721980677.84,0.0,internal_timestamp,5.32299995422,1512991877.84,32.4331016541,1,10.8741998672,1024.82797766,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7701',)",3721980677.85,8,3.63502001762,3742914126.67,3742914127.16,3721980677.85,0.0,internal_timestamp,5.30000019073,1512991877.85,32.4331016541,0,10.8745002747,1024.82782127,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7702',)",3721980677.86,8,3.6350300312,3742914126.67,3742914127.16,3721980677.86,0.0,internal_timestamp,5.28000020981,1512991877.86,32.4332008362,0,10.8746004105,1024.82779058,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7703',)",3721980677.86,8,3.63504004478,3742914126.67,3742914127.17,3721980677.86,0.0,internal_timestamp,5.2610001564,1512991877.86,32.4333000183,0,10.8746004105,1024.82778187,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7704',)",3721980677.92,8,3.63504004478,3742914126.67,3742914127.17,3721980677.92,0.0,internal_timestamp,5.23999977112,1512991877.92,32.4333992004,0,10.8745002747,1024.82778159,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7705',)",3721980677.98,8,3.63504004478,3742914126.67,3742914127.17,3721980677.98,0.0,internal_timestamp,5.21899986267,1512991877.98,32.4334983826,0,10.8743000031,1024.82779876,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7706',)",3721980678.05,8,3.63502001762,3742914126.67,3742914127.17,3721980678.05,0.0,internal_timestamp,5.1970000267,1512991878.05,32.4334983826,0,10.8740997314,1024.82773422,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7707',)",3721980678.11,8,3.63498997688,3742914126.67,3742914127.17,3721980678.11,0.0,internal_timestamp,5.17500019073,1512991878.11,32.4334983826,0,10.8738002777,1024.82768698,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7708',)",3721980678.2,8,3.63494992256,3742914126.67,3742914127.17,3721980678.2,0.0,internal_timestamp,5.15600013733,1512991878.2,32.4333992004,1,10.8733997345,1024.82759373,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7709',)",3721980678.23,8,3.6348900795,3742914126.67,3742914127.17,3721980678.23,0.0,internal_timestamp,5.13199996948,1512991878.23,32.4333000183,0,10.8729000092,1024.82749517,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7710',)",3721980678.3,8,3.63482999802,3742914126.67,3742914127.17,3721980678.3,0.0,internal_timestamp,5.11499977112,1512991878.3,32.4331016541,0,10.8724002838,1024.82735106,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7711',)",3721980678.36,8,3.63477993011,3742914126.67,3742914127.17,3721980678.36,0.0,internal_timestamp,5.09299993515,1512991878.36,32.4331016541,0,10.8719997406,1024.82732144,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7712',)",3721980678.42,8,3.63474011421,3742914126.67,3742914127.17,3721980678.42,0.0,internal_timestamp,5.0720000267,1512991878.42,32.4331016541,0,10.8715000153,1024.82731363,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7713',)",3721980678.48,8,3.63473010063,3742914126.67,3742914127.17,3721980678.48,0.0,internal_timestamp,5.05399990082,1512991878.48,32.4332008362,0,10.8711996078,1024.82736182,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7714',)",3721980678.55,8,3.63472008705,3742914126.67,3742914127.17,3721980678.55,0.0,internal_timestamp,5.03599977493,1512991878.55,32.4332008362,0,10.8711004257,1024.82729773,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7715',)",3721980678.61,8,3.63472008705,3742914126.67,3742914127.18,3721980678.61,0.0,internal_timestamp,5.01399993896,1512991878.61,32.4332008362,0,10.8711996078,1024.82718097,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7716',)",3721980678.67,8,3.63473010063,3742914126.67,3742914127.18,3721980678.67,0.0,internal_timestamp,4.99599981308,1512991878.67,32.4331016541,0,10.8713998795,1024.82698746,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7717',)",3721980678.73,8,3.63474011421,3742914126.67,3742914127.18,3721980678.73,0.0,internal_timestamp,4.97599983215,1512991878.73,32.4331016541,0,10.8716001511,1024.82686211,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7718',)",3721980678.8,8,3.63475990295,3742914126.67,3742914127.18,3721980678.8,0.0,internal_timestamp,4.95900011063,1512991878.8,32.4331016541,0,10.8717002869,1024.82676779,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7719',)",3721980678.86,8,3.63477993011,3742914126.67,3742914127.18,3721980678.86,0.0,internal_timestamp,4.94099998474,1512991878.86,32.4332008362,0,10.8718996048,1024.82672884,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7720',)",3721980678.92,8,3.63479995728,3742914126.67,3742914127.18,3721980678.92,0.0,internal_timestamp,4.92199993134,1512991878.92,32.4333000183,0,10.8719997406,1024.82670267,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7721',)",3721980678.98,8,3.6348400116,3742914126.67,3742914127.18,3721980678.98,0.0,internal_timestamp,4.90199995041,1512991878.98,32.4334983826,0,10.8722000122,1024.82673172,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7722',)",3721980679.05,8,3.63486003876,3742914126.67,3742914127.18,3721980679.05,0.0,internal_timestamp,4.882999897,1512991879.05,32.4336013794,0,10.8724002838,1024.82669106,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7723',)",3721980679.11,8,3.63487005234,3742914126.67,3742914127.18,3721980679.11,0.0,internal_timestamp,4.86199998856,1512991879.11,32.4334983826,0,10.8725996017,1024.82648118,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7724',)",3721980679.17,8,3.63488006592,3742914126.67,3742914127.18,3721980679.17,0.0,internal_timestamp,4.84700012207,1512991879.17,32.4334983826,0,10.8727998734,1024.82637844,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7725',)",3721980679.23,8,3.6348900795,3742914126.67,3742914127.18,3721980679.23,0.0,internal_timestamp,4.82700014114,1512991879.23,32.4334983826,0,10.8729000092,1024.82627055,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7726',)",3721980679.3,8,3.63490009308,3742914126.67,3742914127.18,3721980679.3,0.0,internal_timestamp,4.80900001526,1512991879.3,32.4334983826,0,10.873000145,1024.8261717,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7727',)",3721980679.36,8,3.63490009308,3742914126.67,3742914127.18,3721980679.36,0.0,internal_timestamp,4.78999996185,1512991879.36,32.4334983826,0,10.873000145,1024.82608579,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7728',)",3721980679.42,8,3.63491988182,3742914126.67,3742914127.18,3721980679.42,0.0,internal_timestamp,4.77699995041,1512991879.42,32.4336013794,0,10.873000145,1024.82610718,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7729',)",3721980679.48,8,3.63491988182,3742914126.67,3742914127.18,3721980679.48,0.0,internal_timestamp,4.75600004196,1512991879.48,32.4336013794,0,10.8731002808,1024.82599477,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7730',)",3721980679.55,8,3.6349298954,3742914126.67,3742914127.18,3721980679.55,0.0,internal_timestamp,4.73799991608,1512991879.55,32.4336013794,0,10.8731002808,1024.82591339,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7731',)",3721980679.61,8,3.63493990898,3742914126.67,3742914127.05,3721980679.61,0.0,internal_timestamp,4.71799993515,1512991879.61,32.4337997437,0,10.8731002808,1024.82597735,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7732',)",3721980679.67,8,3.63493990898,3742914126.67,3742914127.05,3721980679.67,0.0,internal_timestamp,4.70300006866,1512991879.67,32.4338989258,0,10.8731002808,1024.82598673,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7733',)",3721980679.73,8,3.63494992256,3742914126.67,3742914127.05,3721980679.73,0.0,internal_timestamp,4.6890001297,1512991879.73,32.4339981079,0,10.873000145,1024.82601809,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7734',)",3721980679.8,8,3.63495993614,3742914126.67,3742914127.05,3721980679.8,0.0,internal_timestamp,4.66900014877,1512991879.8,32.4341011047,0,10.873000145,1024.82600783,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7735',)",3721980679.86,8,3.63494992256,3742914126.67,3742914127.05,3721980679.86,0.0,internal_timestamp,4.65000009537,1512991879.86,32.4341011047,0,10.8729000092,1024.82593939,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7736',)",3721980679.92,8,3.6349298954,3742914126.67,3742914127.05,3721980679.92,0.0,internal_timestamp,4.6360001564,1512991879.92,32.4338989258,0,10.8729000092,1024.82571872,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7737',)",3721980679.98,8,3.63491010666,3742914126.67,3742914127.05,3721980679.98,0.0,internal_timestamp,4.62099981308,1512991879.98,32.4337997437,0,10.8729000092,1024.8255737,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7738',)",3721980680.05,8,3.63490009308,3742914126.67,3742914127.05,3721980680.05,0.0,internal_timestamp,4.60300016403,1512991880.05,32.4336013794,0,10.8727998734,1024.82535538,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7739',)",3721980680.11,8,3.6348900795,3742914126.67,3742914127.05,3721980680.11,0.0,internal_timestamp,4.58599996567,1512991880.11,32.4336013794,0,10.8727998734,1024.82527852,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7740',)",3721980680.17,8,3.6348900795,3742914126.67,3742914127.05,3721980680.17,0.0,internal_timestamp,4.57499980927,1512991880.17,32.4336013794,0,10.8727998734,1024.82522878,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7741',)",3721980680.23,8,3.63488006592,3742914126.67,3742914127.05,3721980680.23,0.0,internal_timestamp,4.56300020218,1512991880.23,32.4334983826,0,10.8729000092,1024.8250769,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7742',)",3721980680.3,8,3.63488006592,3742914126.67,3742914127.05,3721980680.3,0.0,internal_timestamp,4.54799985886,1512991880.3,32.4333992004,0,10.8729000092,1024.82493188,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7743',)",3721980680.36,8,3.63488006592,3742914126.67,3742914127.05,3721980680.36,0.0,internal_timestamp,4.53100013733,1512991880.36,32.4333992004,0,10.8729000092,1024.82485501,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7744',)",3721980680.42,8,3.63488006592,3742914126.67,3742914127.05,3721980680.42,0.0,internal_timestamp,4.51300001144,1512991880.42,32.4333992004,0,10.8729000092,1024.82477363,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7745',)",3721980680.48,8,3.63488006592,3742914126.67,3742914127.05,3721980680.48,0.0,internal_timestamp,4.49499988556,1512991880.48,32.4333992004,0,10.873000145,1024.82467478,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7746',)",3721980680.55,8,3.6348900795,3742914126.67,3742914127.05,3721980680.55,0.0,internal_timestamp,4.48600006104,1512991880.55,32.4333992004,0,10.873000145,1024.82463409,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7747',)",3721980680.61,8,3.63488006592,3742914126.67,3742914127.05,3721980680.61,0.0,internal_timestamp,4.46999979019,1512991880.61,32.4333992004,0,10.8731002808,1024.82454428,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7748',)",3721980680.67,8,3.6348900795,3742914126.67,3742914127.05,3721980680.67,0.0,internal_timestamp,4.45300006866,1512991880.67,32.4333992004,0,10.8731002808,1024.82446742,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7749',)",3721980680.73,8,3.6348900795,3742914126.67,3742914127.05,3721980680.73,0.0,internal_timestamp,4.44099998474,1512991880.73,32.4333992004,0,10.8731002808,1024.82441316,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7750',)",3721980680.8,8,3.63491010666,3742914126.67,3742914127.05,3721980680.8,0.0,internal_timestamp,4.4279999733,1512991880.8,32.4333992004,0,10.8732995987,1024.82431963,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7751',)",3721980680.86,8,3.63493990898,3742914126.67,3742914127.05,3721980680.86,0.0,internal_timestamp,4.41499996185,1512991880.86,32.4333992004,0,10.8736000061,1024.82420846,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7752',)",3721980680.93,8,3.63495993614,3742914126.67,3742914127.05,3721980680.93,0.0,internal_timestamp,4.40000009537,1512991880.92,32.4333992004,0,10.8739004135,1024.82408825,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7753',)",3721980680.98,8,3.63495993614,3742914126.67,3742914127.05,3721980680.98,0.0,internal_timestamp,4.38500022888,1512991880.98,32.4333000183,0,10.8739995956,1024.82392594,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7754',)",3721980681.05,8,3.63495993614,3742914126.67,3742914127.05,3721980681.05,0.0,internal_timestamp,4.37599992752,1512991881.05,32.4332008362,0,10.8740997314,1024.82379058,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7755',)",3721980681.11,8,3.63495993614,3742914126.67,3742914127.05,3721980681.11,0.0,internal_timestamp,4.36100006104,1512991881.11,32.4332008362,0,10.8740997314,1024.82372276,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7756',)",3721980681.17,8,3.63496994972,3742914126.67,3742914127.05,3721980681.17,0.0,internal_timestamp,4.34800004959,1512991881.17,32.4333000183,0,10.8740997314,1024.82374118,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7757',)",3721980681.23,8,3.6349799633,3742914126.67,3742914127.05,3721980681.23,0.0,internal_timestamp,4.34000015259,1512991881.23,32.4334983826,0,10.8740997314,1024.82385941,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7758',)",3721980681.3,8,3.63499999046,3742914126.67,3742914127.05,3721980681.3,0.0,internal_timestamp,4.32399988174,1512991881.3,32.4336013794,0,10.8740997314,1024.82386723,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7759',)",3721980681.36,8,3.63499999046,3742914126.67,3742914127.05,3721980681.36,0.0,internal_timestamp,4.30999994278,1512991881.36,32.4337005615,0,10.8741998672,1024.82386367,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
